theoretical_quantile,sample_quantile,reference_line
0.012715364917014294,0.0007471253919614207,0.0001621634706767804
0.01346337149777386,0.0007496481682963305,0.0001716141179182262
0.014211385611553095,0.0007497424320232507,0.00018106486033518703
0.014959407677045133,0.0007527616959333332,0.0001905157032176178
0.015707438112974252,0.0007537098976166633,0.000199966651855867
0.016455477338097817,0.0007712753492465582,0.000209417711540701
0.01720352577120677,0.0007790246573650399,0.00021886888756331057
0.017951583831128978,0.0007924769652486977,0.00022832018521535297
0.018699651936729747,0.000793585434233588,0.00023777160978895833
0.019447730506913743,0.0007967948218299053,0.00024722316657675426
0.020195819960626915,0.0008339030403857776,0.0002566748608718899
0.020943920716857023,0.0008348644498035718,0.00026612669796804257
0.021692033194636962,0.000835588759883118,0.00027557868315946
0.02244015781304528,0.0008392426838117158,0.0002850308217409665
0.023188294991208395,0.0008468351953764503,0.0002944831190079914
0.023936445148301108,0.0008517211763581539,0.0003039355802565753
0.02468460870354994,0.0008533439393837846,0.00031338821078341205
0.025432786076233657,0.000854925735856361,0.0003228410158858558
0.026180977685685187,0.0008624523298886522,0.00033229400086194497
0.026929183951293553,0.0008662473130889611,0.0003417471710104267
0.027677405292504415,0.0008771808592577834,0.0003512005316307635
0.02842564212882338,0.0008823107275159145,0.00036065408802317574
0.02917389487981654,0.0009019900010961866,0.00037010784548864746
0.0299221639651124,0.0009148313904174333,0.00037956180932895167
0.03067044980440382,0.0009215025051805372,0.00038901598484667414
0.03141875281744852,0.0009290507668105472,0.00039847037734522044
0.032167073424072434,0.0009348046043626291,0.0004079249921288577
0.032915412044170256,0.0009367799267343165,0.0004173798345027219
0.0336637690977076,0.0009383826080824314,0.0004268349097728452
0.03441214500472161,0.0009425488097940984,0.0004362902232461632
0.03516054018532422,0.0009518763235078333,0.00044574578023055664
0.03590895505970275,0.0009533266050297393,0.00045520158603485874
0.03665739004812179,0.0009630136958871981,0.0004646576459688789
0.037405845570925196,0.000963357787198729,0.000474113965343428
0.03815432204853656,0.000979335593022144,0.00048357054947032434
0.03890281990146262,0.0009948162815706866,0.0004930274036624367
0.03965133955029374,0.0009964059429431224,0.0005024845332336907
0.0403998814157059,0.0010051947314382616,0.0005119419434990932
0.04114844591846257,0.0010333960931048184,0.0005213996397747567
0.04189703347941535,0.0010349364747999192,0.0005308576273779074
0.04264564451950721,0.0010357418204371277,0.0005403159116269254
0.04339427945977311,0.001047818011293679,0.0005497744978413534
0.04414293872134192,0.0010515686378921685,0.0005592333913419206
0.044891622725438354,0.0010613544729488212,0.000568692597450567
0.04564033189338351,0.0010659375167717908,0.0005781521214904504
0.046389066646598295,0.0010687769634903782,0.0005876119687859895
0.047137827406603834,0.001072739895779114,0.0005970721446628696
0.04788661459502383,0.0010745704417025627,0.0006065326544480717
0.04863542863358507,0.0010764372581087308,0.0006159935034698791
0.04938426994412075,0.0010798512017974006,0.0006254546970579199
0.05013313894857105,0.0010821982020061368,0.0006349162405431735
0.050882036068985115,0.0010923683013013654,0.0006443781392579962
0.051630961727522955,0.0010934706246324326,0.0006538403985361451
0.052379916346456064,0.0010964679643777901,0.0006633030237127857
0.053128900348170714,0.0010999877607226593,0.0006727660201245336
0.05387791415516856,0.0011009306980437467,0.0006822293931094623
0.05462695819006858,0.0011066435324628599,0.0006916931480071279
0.055376032875609056,0.0011289606773342,0.000701157290158593
0.05612513863464811,0.001135357942667822,0.0007106218249064353
0.05687427589016708,0.0011413084170110628,0.0007200867575947887
0.05762344506527109,0.0011490027822563707,0.0007295520935693511
0.05837264658319101,0.0011562670554477149,0.0007390178381774093
0.059121880867285426,0.001164788459423229,0.0007484839967678635
0.0598711483410412,0.0011675545294086431,0.0007579505746912351
0.06062044942807686,0.0011686856585085101,0.0007674175772997082
0.06136978455214316,0.0011795705441254368,0.0007768850099471383
0.062119154137125314,0.0011845768985802709,0.0007863528779890792
0.06286855860704361,0.0011857473138727542,0.0007958211867827916
0.06361799838605678,0.0011876635789242473,0.0008052899416872851
0.0643674738984625,0.0011991230030037135,0.0008147591480633249
0.06511698556869949,0.0012165866690661618,0.0008242288112734586
0.06586653382134941,0.0012211777956933011,0.0008336989366820389
0.06661611908113747,0.0012241798983653857,0.000843169529655233
0.06736574177293582,0.0012280915385749324,0.0008526405955610641
0.06811540232176409,0.0012288657164714178,0.0008621121397694191
0.06886510115279144,0.0012322719732000434,0.0008715841676520738
0.06961483869133853,0.0012349027730780772,0.0008810566845827181
0.07036461536287804,0.0012525560697953094,0.000890529695936963
0.07111443159303817,0.0012543699295731877,0.0009000032070923841
0.07186428780760314,0.0012571715763660218,0.0009094772234285282
0.07261418443251552,0.0012578948133521194,0.000918951750326943
0.07336412189387684,0.0012595688836300623,0.0009284267931711841
0.07411410061795089,0.0012638504233919794,0.0009379023573468577
0.07486412103116441,0.0012652504119043293,0.0009473784482416286
0.0756141835601091,0.0012660561074981777,0.0009568550712452457
0.07636428863154353,0.0012678640326135191,0.000966332231749566
0.07711443667239384,0.001277767155795723,0.0009758099351485643
0.07786462810975708,0.0012850393344759842,0.000985288186838374
0.07861486337090186,0.0012946075412232556,0.0009947669922172964
0.07936514288327033,0.0012951838115425798,0.001004246356685826
0.08011546707448021,0.001296713564310427,0.0010137262856466742
0.0808658363723254,0.0013030553793024768,0.0010232067845047795
0.08161625120477937,0.0013122975517833825,0.0010326878586673486
0.08236671199999582,0.0013203437540226341,0.0010421695135438653
0.08311721918631065,0.0013342517501606374,0.0010516517545461157
0.08386777319224405,0.0013419004313454323,0.001061134587088214
0.08461837444650101,0.0013532189216708698,0.0010706180165866099
0.08536902337797485,0.0013580183846514746,0.0010801020484601312
0.08611972041574782,0.0013592485534634788,0.001089586688129994
0.08687046598909334,0.0013675350092233426,0.0010990719410198294
0.08762126052747676,0.0013700480526266437,0.001108557812555693
0.08837210446055867,0.0013713157184457277,0.0011180443081661075
0.08912299821819557,0.0013829219412024073,0.001127531433282071
0.08987394223044193,0.0013853350849828245,0.0011370191933370824
0.09062493692755222,0.0013920893651587038,0.001146507593767168
0.09137598273998156,0.0013926477922176976,0.0011559966400108883
0.09212708009838907,0.0013955827835102003,0.0011654863375093825
0.0928782294336387,0.0013974872739177286,0.0011749766917063767
0.09362943117680109,0.0014003910197420608,0.0011844677080482086
0.0943806857591557,0.0014043703040675939,0.0011939593919838547
0.09513199361219148,0.001404825394976357,0.0012034517489649377
0.09588335516761025,0.0014051409686915441,0.0012129447844457704
0.09663477085732751,0.0014187016690178026,0.0012224385038833647
0.09738624111347426,0.0014313225939119626,0.0012319329127374555
0.09813776636839928,0.0014346317341143507,0.0012414280164705295
0.09888934705466965,0.0014436437500004238,0.001250923820547831
0.0996409836050743,0.0014529797706286578,0.0012604203304374076
0.10039267645262463,0.0014696387252659828,0.0012699175516101174
0.10114442603055683,0.0014705110365972514,0.001279415489539659
0.10189623277233267,0.0014763226306126643,0.0012889141497025808
0.10264809711164284,0.0014786497500523018,0.0012984135375783234
0.10340001948240768,0.0014812874968140588,0.001307913658649229
0.1041520003187793,0.001484708474952722,0.0013174145184005686
0.10490404005514355,0.0014902216215533799,0.0013269161223205652
0.10565613912612083,0.0014911643774614635,0.0013364184759004066
0.10640829796656952,0.0014921373605667008,0.0013459215846342858
0.1071605170115866,0.001492418798939107,0.001355425454019412
0.1079127966965099,0.0014927007334871942,0.001364930089556036
0.10866513745692002,0.0014973953496640853,0.0013744354967474772
0.10941753972864113,0.0014987537978945458,0.0013839416811001308
0.11017000394774445,0.0015058147802461716,0.001393448648123515
0.11092253055054896,0.0015304350570907767,0.001402956403330277
0.11167511997362341,0.0015312137148802297,0.0014124649522362204
0.11242777265378862,0.0015320354440267283,0.0014219743003603333
0.11318048902811795,0.001533858530962383,0.0014314844532247947
0.11393326953394102,0.0015392532350526457,0.0014409954163550212
0.11468611460884429,0.0015576425103366023,0.0014505071952796743
0.1154390246906735,0.001559014784228763,0.0014600197955306916
0.11619200021753445,0.0015665217490818581,0.001469533222643296
0.11694504162779636,0.0015807317716854648,0.001479047482156039
0.11769814936009279,0.0015808191995604478,0.0014885625796108122
0.11845132385332365,0.0015851458228850887,0.0014980785205528711
0.1192045655466573,0.0015853289724105124,0.0015075953105308645
0.11995787487953143,0.001593005476211282,0.0015171129550968427
0.12071125229165645,0.0015949407357277205,0.0015266314598063027
0.12146469822301627,0.0015978820326714932,0.001536150830218196
0.1222182131138705,0.0015996677461851013,0.0015456710718949587
0.12297179740475651,0.0016178052075219715,0.001555192190402535
0.12372545153649028,0.0016218328035200883,0.0015647141913103899
0.12447917595016977,0.00163109404481801,0.0015742370801915507
0.12523297108717593,0.0016331492611034776,0.0015837608626226205
0.12598683738917488,0.0016417183777198566,0.001593285544183805
0.1267407752981189,0.0016471391724535013,0.0016028111304589256
0.12749478525624977,0.001651142816686023,0.0016123376270354615
0.12824886770609975,0.0016572398716770491,0.0016218650395045612
0.12900302309049352,0.0016654665558798474,0.0016313933734610688
0.1297572518525506,0.0016753659605069724,0.001640922634503553
0.13051155443568593,0.0016809285908230033,0.0016504528282343146
0.13126593128361355,0.0016896269685339213,0.0016599839602594343
0.13202038284034737,0.0016918228571117203,0.0016695160361887807
0.1327749095502032,0.0016933026044610856,0.0016790490616360372
0.13352951185780132,0.0017005576252084804,0.0016885830422187335
0.13428419020806676,0.0017120821693664134,0.0016981179835582501
0.13503894504623334,0.0017127003739562134,0.001707653891279869
0.13579377681784421,0.0017171209766778269,0.00171719077101278
0.13654868596875414,0.0017236868181344997,0.00172672862839011
0.1373036729451317,0.0017398325182564987,0.0017362674690489515
0.13805873819346012,0.0017491759721152758,0.001745807298630371
0.13881388216054077,0.0017582962750751403,0.0017553481227794558
0.13956910529349417,0.0017791608967359452,0.0017648899471453248
0.1403244080397623,0.0017808329826764975,0.0017744327773811588
0.1410797908471095,0.001782135302849012,0.0017839766191442116
0.14183525416362616,0.0017896956171115834,0.0017935214780958558
0.14259079843772945,0.001790353340806992,0.0018030673599015931
0.1433464241181656,0.0017918020445549221,0.0018126142702310822
0.14410213165401198,0.0017927735612863877,0.0018221622147581668
0.14485792149467833,0.0018032472671287107,0.0018317111991608883
0.14561379408990993,0.001815618860968106,0.0018412612291215287
0.1463697498897888,0.0018200901615114424,0.0018508123103266238
0.14712578934473575,0.0018326262928156237,0.0018603644484669903
0.1478819129055127,0.0018416087193002197,0.0018699176492377545
0.14863812102322355,0.001856562234357768,0.001879471918338363
0.14939441414931784,0.0018566602538452395,0.00188902726147263
0.15015079273559154,0.0018748523612953474,0.0018985836843487462
0.15090725723418946,0.0018773621313225078,0.0019081411926793101
0.15166380809760735,0.0018801121649652723,0.0019176997921813536
0.15242044577869293,0.0018822939012510316,0.0019272594885763562
0.1531771707306495,0.0018830539143420584,0.0019368202875902894
0.15393398340703676,0.0018840685922285917,0.0019463821949536279
0.15469088426177346,0.0018966325089100028,0.0019559452164013827
0.15544787374913835,0.001916827459083967,0.001965509357673113
0.1562049523237737,0.0019208982289999057,0.0019750746245129716
0.15696212044068636,0.0019239455869297707,0.0019846410226697165
0.15771937855524998,0.0019255536803609212,0.0019942085578967404
0.15847672712320723,0.001926693241887044,0.0020037772359520994
0.15923416660067102,0.0019269073064267304,0.002013347062598526
0.15999169744412783,0.001938871918132914,0.002022918043603473
0.16074932011043896,0.0019435158715130326,0.0020324901847391295
0.1615070350568425,0.001945408989171246,0.0020420634917824435
0.16226484274095598,0.0019479039275430315,0.0020516379705151585
0.1630227436207772,0.0019513796966373134,0.0020612136267238227
0.16378073815468788,0.001974932923396509,0.0020707904661998334
0.16453882680145474,0.001978439631819499,0.002080368494739453
0.1652970100202316,0.001988106039708482,0.002089947718143835
0.1660552882705621,0.001991249889608136,0.0020995281422190584
0.16681366201238024,0.0019938828647113683,0.0021091097727761327
0.16757213170601448,0.0020090970069253982,0.0021186926156310524
0.16833069781218854,0.0020225396136083935,0.0021282766766048057
0.16908936079202397,0.002028338938013717,0.002137861961523406
0.16984812110704137,0.002028454997840019,0.0021474484762179107
0.1706069792191638,0.0020297136367044112,0.0021570362265244604
0.17136593559071817,0.0020373154098515846,0.0021666252182842983
0.17212499068443723,0.002041939009815748,0.0021762154573437957
0.17288414496346233,0.0020444015929416484,0.002185806949554486
0.17364339889134406,0.0020444289596963003,0.0021953997007730726
0.17440275293204624,0.0020463509324868882,0.0022049937168614813
0.175162207549947,0.0020546161632545917,0.002214589003686871
0.1759217632098409,0.0020564018912275026,0.002224185567121663
0.17668142037694168,0.0020609832274232362,0.0022337834130435733
0.17744117951688296,0.002071675096971592,0.002243382547335625
0.17820104109572235,0.0020727968416964023,0.0022529829758861962
0.17896100557994218,0.0020738026949214984,0.0022625847045890314
0.17972107343645244,0.0020819151078648912,0.0022721877393432795
0.18048124513259173,0.002094059327245273,0.0022817920860535032
0.181241521136131,0.00209713220362318,0.002291397750629729
0.18200190191527485,0.0021059191209254983,0.0023010047389874612
0.18276238793866373,0.0021168734699261345,0.0023106130570477116
0.1835229796753764,0.002118106181702464,0.0023202227107370294
0.18428367759493114,0.002121287984783524,0.0023298337059875166
0.18504448216728955,0.002127235934197358,0.0023394460487368776
0.1858053938628576,0.0021414516254043415,0.0023490597449284294
0.186566413152488,0.002141498832437326,0.002358674800511135
0.1873275405074829,0.002151001255638528,0.0023682912214396342
0.18808877639959481,0.0021622139298519364,0.002377909013674258
0.18885012130103046,0.002165750277489705,0.002387528183181076
0.18961157568445208,0.0021812269373968347,0.0023971487359319126
0.19037314002297961,0.0021840226817395644,0.0024067706779043753
0.19113481479019354,0.0021935948524461216,0.0024163940150818903
0.19189660046013568,0.002200587182152379,0.0024260187534537116
0.19265849750731334,0.002204050674481022,0.002435644899014976
0.1934205064067003,0.0022066061116612027,0.002445272457766713
0.19418262763373967,0.0022130257527806594,0.0024549014357158816
0.19494486166434494,0.0022218184128459306,0.0024645318388753844
0.19570720897490404,0.0022245219903726052,0.002474163673264118
0.1964696700422804,0.0022339374103107256,0.0024837969449069863
0.1972322453438154,0.002242172814155867,0.002493431659834933
0.1979949353573312,0.0022490008870046825,0.002503067824084975
0.1987577405611316,0.002254528675211154,0.0025127054437002147
0.19952066143400607,0.002264204136353855,0.0025223445247298908
0.2002836984552311,0.0022645256499079142,0.002531985073229396
0.20104685210457252,0.0022713537518310625,0.0025416270952603034
0.20181012286228822,0.002273235741915382,0.002551270596890406
0.20257351120912934,0.002275467158630769,0.002560915584193726
0.20333701762634407,0.0022826374409450037,0.0025705620632505673
0.20410064259567914,0.0022880824448269863,0.002580210040147532
0.20486438659938228,0.0022928581992543084,0.002589859520977551
0.20562825012020464,0.002297731787316929,0.0025995105118399183
0.20639223364140236,0.0022980018737586805,0.002609163018840305
0.20715633764674024,0.002299547517288769,0.0026188170480908116
0.20792056262049324,0.0023035555905237368,0.0026284726057099824
0.20868490904744916,0.002312160118371969,0.0026381296978228415
0.2094493774129101,0.00231512836767552,0.002647788330560911
0.21021396820269622,0.0023192859814850494,0.0026574485100622595
0.21097868190314725,0.0023345159163200026,0.002667110242471518
0.21174351900112498,0.002335240186670142,0.0026767735339399148
0.21250847998401606,0.00233810155575667,0.002686438390625309
0.213273565339733,0.002351325876253872,0.0026961048186922047
0.21403877555671857,0.0023641333654524635,0.0027057728243118045
0.21480411112394682,0.002379820908147498,0.002715442413662023
0.21556957253092587,0.0023921952409549758,0.0027251135929275234
0.2163351602677006,0.0023932657607657042,0.0027347863682997504
0.21710087482485388,0.0024021077492953494,0.002744460745976946
0.2178667166935108,0.002407134464536221,0.0027541367321642016
0.21863268636533975,0.0024081537139935432,0.0027638143330734753
0.21939878433255566,0.0024107505587068886,0.0027734935549236285
0.22016501108792125,0.00241698567257286,0.002783174403940444
0.22093136712475084,0.00242557166388575,0.002792856886356674
0.2216978529369123,0.0024286299067788385,0.002802541008412065
0.22246446901882924,0.0024316022270555442,0.002812226776353383
0.22323121586548395,0.002437441170581546,0.0028219141964344555
0.22399809397241882,0.0024508958490898863,0.0028316032749161847
0.22476510383574042,0.0024520647459564176,0.002841294018066601
0.22553224595212074,0.0024559066377490358,0.002850986432160879
0.22629952081880028,0.0024646346145387006,0.0028606805234813754
0.22706692893359054,0.0024755226483898045,0.0028703762983176627
0.22783447079487543,0.0024786556604753517,0.0028800737629665436
0.22860214690161565,0.0024840406897334443,0.0028897729237321096
0.22936995775334987,0.0024846123750684648,0.002899473786925754
0.23013790385019772,0.002500613222884796,0.0029091763588662096
0.23090598569286236,0.0025033125436591834,0.0029188806458795833
0.23167420378263223,0.0025070803911754445,0.002928586654299376
0.23244255862138483,0.002512775520225348,0.00293829439046653
0.23321105071158865,0.0025279740626205616,0.0029480038607294554
0.23397968055630589,0.0025280879612975685,0.002957715071444064
0.23474844865919406,0.0025313912436765113,0.0029674280289737876
0.2355173555245103,0.002534237934751931,0.002977142739689636
0.23628640165711268,0.0025378219600334095,0.0029868592099702084
0.23705558756246325,0.0025522523097001562,0.002996577446201738
0.23782491374663062,0.002555625585012152,0.0030062974547781203
0.23859438071629183,0.002561064708231207,0.003016019242100938
0.23936398897873623,0.0025628501047737563,0.0030257428145795094
0.2401337390418674,0.0025666165801814193,0.0030354681786309142
0.24090363141420565,0.0025692342293859027,0.003045195340680024
0.24167366660489115,0.0025714381882410054,0.003054924307159541
0.2424438451236854,0.002579520998547767,0.003064655084510019
0.24321416748097555,0.002585781540163905,0.003074387679179916
0.24398463418777594,0.0025976754910092344,0.0030841220976256132
0.24475524575573102,0.002602003622073433,0.0030938583463114545
0.2455260026971183,0.0026020692918240873,0.003103596431709781
0.24629690552484984,0.002602910354267795,0.003113336360300952
0.2470679547524768,0.0026113903175902474,0.0031230781385733998
0.24783915089419079,0.0026194845071156724,0.00313282177302365
0.24861049446482716,0.002623051834602345,0.0031425672701563614
0.24938198597986683,0.0026233484554162335,0.0031523146364843485
0.2501536259554403,0.002626819446741731,0.0031620638785286328
0.2509254149083294,0.0026295450966254226,0.0031718150028184665
0.2516973533559706,0.0026372229156661165,0.0031815680158913703
0.25246944181645753,0.0026540970238828894,0.00319132292429317
0.2532416808085428,0.0026562171578956195,0.0032010797345780164
0.2540140708516426,0.0026563897432966004,0.003210838453308444
0.2547866124658381,0.002658174480785614,0.0032205990870553887
0.2555593061718786,0.002664888102578764,0.0032303616423982294
0.2563321524911846,0.002666255073153729,0.003240126125924823
0.2571051519458493,0.0026766017240513794,0.0032498925442315287
0.25787830505864345,0.0026785456002718323,0.003259660903923262
0.2586516123530166,0.0026788943692209882,0.003269431211613518
0.2594250743531003,0.002680202946839022,0.003279203473924408
0.2601986915837114,0.0026834432510680463,0.0032889776974867
0.2609724645703536,0.0026837716556526205,0.003298753888939842
0.2617463938392219,0.0027022423516721693,0.003308532054932014
0.26252047991720434,0.0027022581999963935,0.003318312202120155
0.2632947233318857,0.002703305804134265,0.003328094337170004
0.26406912461154863,0.002703722157140119,0.0033378784667561193
0.2648436842851789,0.002711827345440604,0.003347664597561942
0.2656184028824665,0.002714359113648358,0.00335745273627981
0.26639328093380943,0.0027148670087425173,0.0033672428896110076
0.26716831897031623,0.002722480458440342,0.003377035064265796
0.2679435175238083,0.002727559633528285,0.003386829266963442
0.26871887712682413,0.0027411808465171647,0.0033966255044322745
0.2694943983126214,0.0027429021890784,0.003406423783409707
0.2702700816151798,0.002749220883392841,0.0034162241106422764
0.27104592756920454,0.002750163606460681,0.003426026492885686
0.27182193671012816,0.0027544684141773837,0.003435830936904827
0.272598109574115,0.0027605339424533,0.0034456374494738393
0.27337444669806327,0.0027669482218704968,0.0034554460373761317
0.27415094861960815,0.0027727904017136942,0.003465256707404427
0.27492761587712433,0.0027834796460843862,0.0034750694663607897
0.27570444900972996,0.002791356999882192,0.0034848843210566775
0.27648144855728896,0.002794194270871027,0.0034947012783129714
0.2772586150604143,0.002803448810942414,0.0035045203449600155
0.2780359490604711,0.002811057683868512,0.003514341527837656
0.27881345109957856,0.002815490530474772,0.00352416483379527
0.27959112172061484,0.0028157191522933237,0.003533990269691819
0.28036896146721896,0.0028176114335212187,0.0035438178423958804
0.2811469708837938,0.00282784912100447,0.0035536475587856823
0.28192515051551,0.002832653134477994,0.003563479425749152
0.28270350090830737,0.0028361496535736484,0.003573313450183936
0.28348202260890004,0.0028379766533568,0.003583149638997463
0.2842607161647782,0.0028475909249511193,0.0035929879991069675
0.2850395821242116,0.0028526383813937345,0.0036028285374395323
0.28581862103625294,0.0028603934026020885,0.0036126712609321336
0.28659783345073975,0.0028744387523145505,0.0036225161765316622
0.28737721991829923,0.002875200702159369,0.0036323632911949874
0.2881567809903506,0.002879928085121647,0.0036422126118889836
0.2889365172191082,0.0028848205044321043,0.003652064145590573
0.28971642915758405,0.0029008149374715273,0.003661917899286754
0.2904965173595924,0.0029064232204028028,0.003671773879974663
0.29127678237975213,0.0029068433030962613,0.0036816320946615995
0.2920572247734896,0.0029117070963913623,0.0036914925503650675
0.2928378450970429,0.0029152963282316107,0.003701355254112826
0.29361864390746334,0.0029173268509910134,0.003711220212942909
0.29439962176262063,0.0029220483872383542,0.0037210874339036895
0.29518077922120495,0.002929990593152465,0.0037309569240539073
0.2959621168427304,0.002942781454370049,0.003740828690462712
0.2967436351875386,0.0029500846756844576,0.003750702740209709
0.2975253348168008,0.002950706530030295,0.0037605790803849847
0.298307216292523,0.0029706472413733196,0.0037704577180891715
0.2990892801775477,0.0029714702793819437,0.003780338660433473
0.29987152703555797,0.002981107193972059,0.00379022191453971
0.3006539574310806,0.0029910683931837646,0.003800107487540365
0.30143657192948864,0.0030091549773244497,0.003809995386578613
0.3022193710970062,0.0030110837227108832,0.0038198856188083794
0.3030023555007107,0.0030134121530761672,0.0038297781913943733
0.30378552570853695,0.003015921894624533,0.0038396731115121346
0.30456888228927903,0.003016746289141875,0.0038495703863480604
0.3053524258125957,0.003024417812425872,0.0038594700230994727
0.3061361568490124,0.0030337565782942756,0.0038693720289746424
0.30692007596992527,0.0030339170354409402,0.003879276411192843
0.3077041837476043,0.0030452341042659136,0.0038891831769843864
0.3084884807551961,0.0030532422748507015,0.0038990923335906623
0.30927296756672884,0.0030745407998422985,0.003909003888264198
0.31005764475711445,0.0030916479373410363,0.0039189178482686845
0.31084251290215253,0.003093101181503167,0.00392883422087903
0.311627572578534,0.003093233191634583,0.003938753013381406
0.31241282436384354,0.003099389845804141,0.00394867423307327
0.31319826883656454,0.0031018240768331522,0.00395859788726344
0.3139839065760817,0.003117399571308452,0.00396852398327212
0.3147697381626847,0.0031399822393039954,0.003978452528430946
0.31555576417757225,0.003145839568672649,0.0039883835300830416
0.31634198520285384,0.0031464607696684867,0.003998316995583036
0.31712840182155577,0.00314856179718843,0.0040082529322971435
0.31791501461762306,0.0031492262096532654,0.004018191347603183
0.31870182417592385,0.0031557590372584886,0.004028132248890639
0.31948883108225157,0.0031659481851136276,0.004038075643560686
0.3202760359233306,0.003166941590627628,0.004048021539026261
0.32106343928681835,0.0031994375979235057,0.004057969942712087
0.3218510417613094,0.003203295894925241,0.00406792086205473
0.3226388439363394,0.0032052289214406075,0.004077874304502646
0.32342684640238756,0.0032054877288794957,0.004087830277516209
0.3242150497508818,0.0032098747549167044,0.004097788788567785
0.3250034545742016,0.0032230844934207315,0.004107749845141758
0.3257920614656818,0.003228093162841611,0.004117713454734583
0.32658087101961647,0.003228200428155554,0.004127679624854836
0.3273698838312618,0.0032328683551119,0.0041376483630232485
0.32815910049684116,0.003236967057274791,0.00414761967677277
0.32894852161354776,0.0032658136844939106,0.004157593573648605
0.32973814777954935,0.003267872173179748,0.004167570061208272
0.3305279795939903,0.0032704827370060724,0.004177549147021625
0.33131801765699725,0.0032738268451310377,0.004187530838670931
0.33210826256968207,0.0032752645992567345,0.004197515143750905
0.3328987149341453,0.0032755528848085395,0.0042075020698687515
0.33368937535348103,0.003278017565929294,0.004217491624644229
0.33448024443177893,0.003292563973238501,0.004227483815709676
0.33527132277413,0.0032944325082640592,0.004237478650710079
0.3360626109866295,0.003300178813166051,0.004247476137303115
0.33685410967638063,0.003313326926893028,0.004257476283159197
0.3376458194514992,0.003313797906999179,0.004267479095961528
0.33843774092111606,0.003318882466885168,0.00427748458340614
0.3392298746953828,0.003329558660668497,0.004287492753201956
0.3400222213854744,0.0033315805119973714,0.004297503613070835
0.3408147816035938,0.0033387727773650966,0.004307517170747619
0.34160755596297565,0.0033442462513001954,0.004317533433980187
0.3424005450778895,0.003346254301674058,0.004327552410529493
0.34319374956364535,0.0033507783480876308,0.0043375741081696385
0.34398717003659635,0.003358959548774615,0.004347598534687901
0.34478080711414366,0.0033663727256662305,0.004357625697884801
0.3455746614147392,0.003384979593227413,0.004367655605574136
0.34636873355789116,0.0033925844339020104,0.004377688265583045
0.34716302416416733,0.003397136083429708,0.00438772368575206
0.34795753385519906,0.003404080544969255,0.004397761873935146
0.3487522632536859,0.003407624677551755,0.004407802837999766
0.34954721298339825,0.0034109426176900325,0.00441784658582691
0.3503423836691836,0.003412166685498041,0.004427893125311181
0.3511377759369689,0.003412534025378464,0.004437942464360818
0.3519333904137655,0.003421395461766826,0.004447994610897761
0.35272922772767357,0.0034254977832094452,0.004458049572857704
0.3535252885078847,0.0034313581437929305,0.004468107358190135
0.3543215733846882,0.0034462335001989187,0.004478167974858409
0.35511808298947384,0.003446431723082174,0.004488231430839784
0.3559148179547366,0.0034619732994861886,0.004498297734125482
0.35671177891408107,0.0034790004107885545,0.004508366892720745
0.35750896650222447,0.0035037525717826513,0.004518438914644873
0.35830638135500276,0.0035098189065154834,0.0045285138079313
0.3591040241093736,0.0035223252455548804,0.004538591580627629
0.35990189540342143,0.003527768665359798,0.0045486722407957056
0.36069999587636037,0.0035331049485129895,0.004558755796511643
0.3614983261685405,0.0035399288721574976,0.004568842255865909
0.3622968869214509,0.003543469573123824,0.004578931626963361
0.36309567877772414,0.003560689575244183,0.004589023917923305
0.36389470238114136,0.003561913031550711,0.004599119136879557
0.36469395837663493,0.003568044785480142,0.0046092172919804785
0.3654934474102952,0.0035752655266519688,0.004619318391389063
0.36629317012937324,0.003586169097556896,0.004629422443282967
0.3670931271822858,0.003587775168969558,0.004639529455854576
0.36789331921862006,0.003598819743021558,0.004649639437311063
0.36869374688913675,0.0036014341526462578,0.0046597523958744275
0.3694944108457766,0.0036118285187247967,0.0046698683397815785
0.3702953117416636,0.003624550818294838,0.0046799872772843734
0.37109645023110976,0.0036295092166273605,0.004690109216649683
0.37189782696961937,0.0036625989297561423,0.004700234166159437
0.3726994426138939,0.0036636551607179034,0.004710362134110696
0.37350129782183705,0.0036780707674445557,0.004720493128815704
0.37430339325255807,0.003679810037687808,0.004730627158601943
0.3751057295663776,0.0036931606853149524,0.004740764231812195
0.37590830742483106,0.003696862175641349,0.004750904356804594
0.3767111274906745,0.0037056137890833073,0.004761047541952692
0.37751419042788853,0.0037173651022652287,0.004771193795645517
0.37831749690168337,0.003717601665975296,0.00478134312628763
0.3791210475785034,0.003717798305487536,0.004791495542299184
0.3799248431260309,0.0037340318749339236,0.0048016510521159735
0.3807288842131928,0.0037431221495889525,0.004811809664189519
0.3815331715101636,0.0037431764981253743,0.0048219713869871025
0.38233770568837117,0.003750364555244509,0.004832136228991842
0.3831424874205012,0.003768612757346782,0.004842304198702747
0.38394751738050137,0.0037686854865669854,0.004852475304634771
0.3847527962435873,0.003778591136144983,0.004862649555318889
0.3855583246862468,0.003784172066470185,0.0048728269593021475
0.38636410338624494,0.003792335390927888,0.004883007525147732
0.3871701330226278,0.0038026386180580463,0.004893191261435012
0.38797641427572926,0.003817122903870467,0.004903378176759628
0.3887829478271746,0.0038261237601812745,0.004913568279733535
0.38958973435988564,0.0038641304494788646,0.004923761578985071
0.3903967745580864,0.003864798678127932,0.004933958083159029
0.3912040691073063,0.003874196932502458,0.004944157800916687
0.3920116186943872,0.003876325321742892,0.004954360740935915
