date,target,sp500_ret_l1,gold_ret_l1,oil_ret_l1,eur_usd_ret_l1,usd_chf_ret_l1,gdp_growth_l1,cpi_inflation_l1,rate_change_l1
2012-03-14,0.0034651635426137,0.0178653361295036,-0.016923151838904,0.003189012882935,-0.002438096445828872,0.002285715280855861,0.0,0.0,0.0
2012-03-15,0.0028534974682297,-0.0010715434821771,-0.0169637770982097,-0.0103398262411021,-0.0064284295762415036,0.012425204421788827,0.0,0.0,0.0
2012-03-16,-0.0024024035578665,0.0057727416841081,0.0094184385609176,-0.0032222112400206,0.003448939996699883,-0.00830238204727184,0.0,0.0,0.0
2012-03-19,0.0070407001954491,-0.0029891133208873,0.0013648491479097,0.0184484386037331,0.007697915380778877,-0.008262712806209974,0.0,0.0,0.0
2012-03-20,0.0017897096499717,0.0039125072139661,0.0017962778529931,0.006316833443904,0.005376153485745067,-0.005583242923366046,0.0,0.0,0.0
2012-03-21,0.0001489979888029,-0.00291514302215,-0.0090762776497711,-0.0210482562453193,-0.0015114875912679863,0.001426142526835952,0.0,0.0,0.0
2012-03-22,-0.0020879947928921,-0.0016390525671912,0.0004994693242376,0.0056727245475209,-0.0024231421821632594,0.0022994808927807972,0.0,0.0,0.0
2012-03-23,-0.0006123104455827,-0.0072295508327211,-0.0040027572362871,-0.0128714648320084,0.0003032140714559794,-0.0007659062686350914,0.0,0.0,0.0
2012-03-26,0.0173422883327512,0.0032275444908665,0.0122261396635363,0.0136090186454063,0.0052160227115368146,-0.005597951065519849,0.0,0.0,0.0
2012-03-27,0.0014671364134008,0.0139375078437816,0.0175936455362073,0.0019641548175635,0.004888881912270965,-0.0048549140929050605,0.0,0.0,0.0
2012-03-28,-0.0039956571066703,-0.0031119623388593,-0.0070809720844746,-0.0014727543162746,0.0006000600240059049,-0.00033187676614139766,0.0,0.0,0.0
2012-03-29,-0.0038048092619895,-0.0049708950532896,-0.0106544502871832,-0.0128555540537778,-0.002703110220784672,0.0028726127366171875,0.0,0.0,0.0
2012-03-30,-0.00192265089176,-0.0017100111042591,-0.0014250753674179,-0.0226481748907412,-0.0026350476380051138,0.0022041005176067618,0.0,0.0,0.0
2012-04-02,0.0103093696588612,0.004127532190661,0.0051948168771039,-0.0015282733489073,0.005188176606165125,-0.006405322838502573,0.0,0.0,0.0
2012-04-03,-0.0002930832377367,0.0072881978367322,0.0050452331223879,0.020187412783021,-0.0006751941439600161,0.0012179595150092993,0.0,0.0,0.0
2012-04-04,-0.0137241141766502,-0.0040974977851763,-0.0188959560851667,-0.0092860499128324,0.0009001575883492886,-0.0014395661641156774,0.0,0.0,0.0
2012-04-05,0.0062213206142524,-0.0099602417050553,-0.0169035875939063,-0.0208924796685256,-0.015947131588726536,0.015831465216680662,0.0,0.0,0.0
2012-04-09,-0.0075595112830601,-0.0005006257926837,0.0069726448822637,0.0107555454251907,-0.00473464038336703,0.003484324082611064,0.0,0.0,0.0
2012-04-10,-0.0161995442953034,-0.0112946778197888,0.0066734067858561,-0.007414069497697,0.0017590154051796245,-0.0021762794225955173,0.0,0.0,0.0
2012-04-11,0.0048272834726833,-0.0169272975061501,0.0107967473113863,-0.0118741715238003,-0.001452877334519825,0.0016326534238853118,0.0,0.0,0.0
2012-04-12,0.0112978643638573,0.0080616046710267,-0.0002172799660899,0.0129000756917476,0.0027510333718900187,-0.003267976764616111,0.0,0.0,0.0
2012-04-13,-0.0152182553922801,0.0129810735396233,0.0101000040081533,0.0109625062158695,0.005099915906195829,-0.004373981823113125,0.0,0.0,0.0
2012-04-16,-0.0112429017749224,-0.01195969751153,-0.0114357605399566,-0.0073801072976225,-0.006780203477888413,0.00698921705019271,0.0,0.0,0.0
2012-04-17,0.0201171421595994,-0.0006564791074233,-0.0024275633595253,0.0007659900795826,-0.0011472715320119179,0.0010876659762724305,0.0,0.0,0.0
2012-04-18,-0.0025489180904203,0.0147034843908657,-0.0011847973200258,0.0116722969453926,0.00427644790714053,-0.00468538040469999,0.0,0.0,0.0
2012-04-19,-0.0113234394768698,-0.0033850729143989,-0.0060079034206806,-0.0149958331760923,-7.62049914638454e-05,0.0006550933742301313,0.0,0.0,0.0
2012-04-20,-0.0027368118040453,-0.0064415957549388,0.0007529648344705,-0.0023073975113605,0.0007617887166604488,-0.0007643173380764138,0.0,0.0,0.0
2012-04-23,-0.0091771827933358,0.001668662192972,0.0006897200637093,0.0109764982084801,0.006073507889197011,-0.006575366156388475,0.0,0.0,0.0
2012-04-24,-0.0053925097934181,-0.008444397561942,-0.0029503175727143,-0.0091813957902908,-0.006301983576569908,0.0062476226673564535,0.0,0.0,0.0
2012-04-25,0.0262250126018354,0.0037942402323076,0.0014448600057338,0.0035805664852162,0.005923468109694048,-0.005917825489629669,0.0,0.0,0.0
2012-04-26,0.0058519185679385,0.0135987629056487,0.0020067735318599,0.0061084435291722,0.00022712647256668562,-0.00010992030788759979,0.0,0.0,0.0
2012-04-27,0.0059666048132216,0.0069447209487721,0.0087946925820418,0.003040286101682,0.001664019747101597,-0.0017603701322333944,0.0,0.0,0.0
2012-04-30,-0.0071642097467803,0.0016396367957784,0.0021711493904559,0.0022741639618107,0.001208459361568327,-0.0016531661890338781,0.0,0.0,0.0
2012-05-01,0.0016463372722527,-0.0037108441926471,0.0030934875873042,0.0015132411462672,-0.0014352081626608276,0.0016531661890338307,0.0,0.0,0.0
2012-05-02,0.0028373049721951,0.0062007967471903,-0.0034653500024973,0.0117751579760985,-0.00022680022777237804,0.0006605020055185194,0.0,-0.0004109110042080754,0.03
2012-05-03,-0.0106439802598661,-0.00298868791453,-0.0045354369317677,-0.0064967744754554,-0.005458694373311423,0.005268369116760135,0.0,0.0,0.0
2012-05-04,-0.0251825592713614,-0.0076546498164795,-0.0101390279006192,-0.0269325221737394,-0.0005322991646920102,0.0003283533111097437,0.0,0.0,0.0
2012-05-07,0.0009269273025795,-0.0162899529792684,0.0031403115871005,-0.0404679495528465,-0.004268624516505221,0.004149836685989756,0.0,0.0,0.0
2012-05-08,-0.0037128755524264,0.0007296607401436,-0.0024485964203908,-0.0064568424486335,-0.0029835924668878237,0.0030467923460499114,0.0,0.0,0.0
2012-05-09,-0.003089081243473,-0.0040197386485545,-0.0195512130899529,-0.0048701394960427,-0.002838840284545403,0.0026041681383877297,0.0,0.0,0.0
2012-05-10,-0.0020387366898483,-0.0059495566441017,-0.0098561045233773,-0.0095381565192852,-0.004697917685803369,0.004756765725943456,0.0,0.0,0.0
2012-05-11,-0.0001557996419758,0.0020606424718803,0.0019402411985087,0.002461371405377,0.0003859066925520802,-0.0003236071437549953,0.0,0.0,0.0
2012-05-14,-0.0093926801990542,-0.0030188146476387,-0.0078487737920712,-0.0096062218054398,-0.0016991045175125037,0.0015092715241000329,0.0,0.0,0.0
2012-05-15,-0.003308392147231,-0.0111227603770051,-0.014628487433662,-0.0180887080370186,-0.006981101886292388,0.007084615291383071,0.0,0.0,0.0
2012-05-16,-0.0068086716991648,-0.0057581015329348,-0.0105624258963957,-0.0093102661510958,-0.00608996260692856,0.005972077043815116,0.0,0.0,0.0
2012-05-17,-0.0213576966097814,-0.0038321420455019,-0.001871658300395,-0.0065406176579915,-0.003058945873228978,0.0031847160675199195,0.0,0.0,0.0
2012-05-18,-0.0130699458944608,-0.0149420657028192,0.022101078230276,-0.0002853474124083,-0.0016510086693818178,0.00158856268513774,0.0,0.0,0.0
2012-05-21,0.0275722948117026,-0.0085956016566833,0.0113877918457052,-0.0175619887177583,0.0009437672741404833,-0.0008469193815563013,0.0,0.0,0.0
2012-05-22,-0.0011204482964897,0.0170421762438285,0.0006468305529532,0.0206963409062413,0.0037661872684702246,-0.003820038601238777,0.0,0.0,0.0
2012-05-23,0.0019200005898244,0.0017413033888477,-0.0167578009509048,-0.0192451724611816,-0.002666250011123651,0.002654352038891636,0.0,0.0,0.0
2012-05-24,-0.0065752782803356,0.0005293606203702,-0.0030293075520159,-0.0113753596456804,-0.01312064348872,0.013062442130488638,0.0,0.0,0.0
