theoretical_quantile_t,sample_quantile,reference_line
-0.061316670827402074,0.009977468925201096,-0.0525239142804482
-0.06053444291502146,0.010166823768222916,-0.0518960352050708
-0.05975225830098886,0.01125175914465328,-0.05126819088443213
-0.058970116421813934,0.011750080543738984,-0.050640380866229476
-0.05818801671419451,0.01333899534898607,-0.0500126046983112
-0.05740595861501383,0.014241507462011886,-0.049384861928674466
-0.056623941561337474,0.014312315947465784,-0.048757152105462796
-0.05584196499041243,0.01730798540117762,-0.04812947477696534
-0.05506002833966221,0.017508597645402364,-0.04750182949161294
-0.05427813104668668,0.01782334458133051,-0.04687421579797797
-0.053496272549258275,0.01814723827274301,-0.04624663324477135
-0.05271445228531954,0.023565694475856516,-0.04561908138084054
-0.05193266969298092,0.023878091754357747,-0.04499155975516775
-0.05115092421051877,0.024005811585652074,-0.04436406791686837
-0.050369215276371684,0.02434627309224162,-0.04373660541518804
-0.04958754232913894,0.024398242418804315,-0.04310917179950135
-0.04880590480757792,0.024706166401032657,-0.04248176661930981
-0.04802430215060064,0.025337914810195004,-0.041854389424239045
-0.04724273379727309,0.026530211885245774,-0.04122703976403827
-0.04646119918681101,0.027474858087456706,-0.04059971718857692
-0.04567969775857839,0.028111882656327105,-0.0399724212478434
-0.04489822895208459,0.028817563954223017,-0.03934515149194282
-0.04411679220698241,0.029903949258156468,-0.03871790747109543
-0.0433353869630645,0.030111444131984282,-0.03809068873563371
-0.04255401266026214,0.030736547098311622,-0.03746349483600145
-0.041772668738641924,0.030922771214700308,-0.036836325322751017
-0.04099135463840377,0.030932513263355194,-0.03620917974654182
-0.0402100697998781,0.03168326721938736,-0.035582057658138024
-0.039428813663523916,0.03345516551825697,-0.03495495860840697
-0.038647585669925315,0.03390469367888989,-0.03432788214831646
-0.03786638525979033,0.034275610479976314,-0.03370082782893374
-0.03708521187394694,0.03504520470742845,-0.033073795201422326
-0.0363040649533428,0.036066625508557826,-0.03244678381704184
-0.03552294393903998,0.03648122376484584,-0.0318197932271437
-0.03474184827221497,0.03661283383758799,-0.031192822983171196
-0.03396077739415514,0.036652390750017784,-0.03056587263665659
-0.033179730746255576,0.037221345712603854,-0.02993894173921864
-0.032398707770018784,0.03737379155900694,-0.0293120298425623
-0.03161770790704926,0.03753069868416751,-0.0286851364984744
-0.03083673059905407,0.03873081033431965,-0.02805826125882411
-0.030055775287838,0.03873986681366825,-0.02743140367555901
-0.02927484141530292,0.03887038765696828,-0.026804563300704642
-0.028493928423443646,0.03937619677742974,-0.026177739686361126
-0.027713035754346776,0.040504130071603237,-0.025550932384702275
-0.026932162850188214,0.04063978469610824,-0.02492414094797357
-0.026151309153229194,0.042056964101412346,-0.024297364928488992
-0.02537047410581609,0.04354500185589962,-0.02367060387863086
-0.0245896571503764,0.043671833372933885,-0.02304385735084662
-0.02380885772941632,0.04409039227533195,-0.02241712489764687
-0.02302807528551974,0.04463634278046247,-0.021790406071604578
-0.022247309261343724,0.045539356792928955,-0.02116370042535146
-0.021466559099617744,0.04557518590103025,-0.02053700751157733
-0.020685824243140326,0.04619843614608773,-0.019910326883027445
-0.019905104134777175,0.04699188163592418,-0.019283658092500988
-0.01912439821745819,0.04762238023964244,-0.018657000692848657
-0.0183437059341753,0.04792053525384457,-0.018030354236970948
-0.01756302672798059,0.048633412860965036,-0.017403718277816647
-0.016782360041982594,0.04900990208577387,-0.016777092368379837
-0.016001705319344695,0.04915703981652915,-0.01615047606169864
-0.015221062003282992,0.049466591785640994,-0.01552386891085349
-0.014440429537063022,0.05053916423243061,-0.014897270468964496
-0.013659807363997687,0.050865247754245516,-0.014270680289189798
-0.01287919492744505,0.05230018728739106,-0.013644097924723774
-0.012098591670806135,0.053604721427008124,-0.013017522928795294
-0.011317997037521201,0.054104358936319014,-0.012390954854664717
-0.010537410471069056,0.05440516307148712,-0.011764393255623347
-0.009756831414962742,0.054924583858205596,-0.011137837684989965
-0.008976259312748834,0.055026773089406365,-0.010511287696110271
-0.008195693608004572,0.05537963164814475,-0.009884742842354579
-0.0074151337443341325,0.05636463199512199,-0.00925820267711482
-0.006634579165368361,0.056660760537552875,-0.008631666753804331
-0.005854029314760186,0.05740851246041184,-0.008005134625854185
-0.005073483636183754,0.05770087375857923,-0.007378605846712479
-0.0042929415733317395,0.05790121657669815,-0.006752079969842177
-0.003512402569911294,0.058166316196073584,-0.006125556548717874
-0.0027318660696445314,0.05826510996160777,-0.005499035136826168
-0.0019513315162634835,0.05838550780439826,-0.0048725152876616185
-0.001170798353509266,0.06005502283631737,-0.00424599655472608
-0.00039026602512833876,0.0611913030499852,-0.003619478491525695
0.0003902660251284839,0.0627377182512304,-0.0029929606515700985
0.0011707983535094108,0.06308282090639528,-0.0023664425883697126
0.0019513315162636288,0.06431103214679652,-0.0017399238554341742
0.0027318660696445314,0.06451541116408686,-0.0011134040062697422
0.003512402569911294,0.06453367702292334,-0.00048688259437803605
0.0042929415733317395,0.06536226665978218,0.0001396408267462677
0.005073483636183754,0.0660763815176823,0.0007661667036165691
0.005854029314760186,0.06764952996420254,0.0013926954827582763
0.006634579165368361,0.06840035194931397,0.0020192276107084224
0.0074151337443341325,0.06892606964757207,0.0026457635340189087
0.008195693608004427,0.06992544038710641,0.003272303699258552
0.008976259312748688,0.07014687157209988,0.0038988485530142454
0.009756831414962598,0.07160628863852814,0.00452539854189394
0.010537410471068912,0.07236705326837777,0.005151954112527322
0.011317997037521345,0.07264979875167255,0.005778515711568922
0.012098591670806277,0.07280223388609548,0.006405083785699498
0.0128791949274452,0.07281243916969632,0.007031658781627985
0.013659807363997687,0.07323858155521416,0.0076582411460938875
0.014440429537063022,0.07531326595693683,0.008284831325868589
0.015221062003282992,0.07540304753779042,0.008911429767757578
0.016001705319344695,0.0754189360764436,0.009538036918602732
0.016782360041982594,0.07645690074181308,0.010164653225283926
0.01756302672798059,0.07775129763466178,0.010791279134720735
0.0183437059341753,0.07779098037713558,0.01141791509387504
0.019124398217458045,0.07789818549794317,0.012044561549752631
0.019905104134777033,0.07821415081893746,0.012671218949404966
0.020685824243140187,0.078535754399467,0.013297887739931426
0.0214665590996176,0.07963648736537238,0.013924568368481303
0.022247309261343867,0.07974925712157804,0.014551261282255666
0.02302807528551988,0.08018972832776561,0.015177966928508785
0.023808857729416474,0.081274184279059,0.015804685754551084
0.0245896571503764,0.08198679016318053,0.016431418207750712
0.02537047410581609,0.08215572511734108,0.017058164735534953
0.026151309153229194,0.08242524823377716,0.017684925785393085
0.026932162850188214,0.08310947118611708,0.01831170180487766
0.027713035754346776,0.08382557351757765,0.018938493241606368
0.028493928423443646,0.08455890711726131,0.01956530054326522
0.02927484141530292,0.0849965518364561,0.020192124157608734
0.030055775287837854,0.08630153496147783,0.020818964532462986
0.030836730599053935,0.08640305617030249,0.02144582211572809
0.03161770790704911,0.08648122775011492,0.022072697355378378
0.03239870777001864,0.08742874317244807,0.02269959069946628
0.03317973074625572,0.0874709261141657,0.02332650259612285
0.03396077739415528,0.08823914311312606,0.0239534334935608
0.03474184827221511,0.08828259158085107,0.0245803838400754
0.03552294393903998,0.08934215255646123,0.02520735408404779
0.0363040649533428,0.09117834094355852,0.025834344673945926
0.03708521187394694,0.09224929515475164,0.02646135605832642
0.03786638525979033,0.09257660652901867,0.027088388685837825
0.038647585669925315,0.09270622223549321,0.027715443005220552
0.039428813663523916,0.09363779363599636,0.028342519465311064
0.0402100697998781,0.09366316737721578,0.028969618515042116
0.04099135463840363,0.09444337743461677,0.029596740603445804
0.041772668738641786,0.09584679692952591,0.030223886179654998
0.04255401266026199,0.0959904819566766,0.030851055692905423
0.04333538696306463,0.09719495335905147,0.03147824959253791
0.04411679220698255,0.0972903868679138,0.03210546832799963
0.044898228952084736,0.09743373910024887,0.03273271234884703
0.045679697758578545,0.09759515808833985,0.03335998210474762
0.04646119918681101,0.09768310282493377,0.03398727804548101
0.04724273379727309,0.09782636017362069,0.03461460062094236
0.04802430215060064,0.09807618331172263,0.03524195028114314
0.04880590480757792,0.10005134071227753,0.0358693274762139
0.04958754232913894,0.1002783052521769,0.03649673265640544
0.050369215276371684,0.10090818071529717,0.037124166272092134
0.05115092421051877,0.10100635025035198,0.037751628773772465
0.05193266969298078,0.10288056984480119,0.03837912061207172
0.052714452285319395,0.10336663833731313,0.03900664223774451
0.05349627254925814,0.10368532886616338,0.03963419410167534
0.05427813104668683,0.10499253691998767,0.04026177665488218
0.055060028339662496,0.10593731313404445,0.04088939034851726
0.05584196499041256,0.10614003319914209,0.041517035633869534
0.05662394156133776,0.1065237663521829,0.04214471296236712
0.05740595861501383,0.10694753981977997,0.04277242278557856
0.05818801671419451,0.10735674278441101,0.043400165555215295
0.058970116421813934,0.10842005310808288,0.04402794172313357
0.05975225830098886,0.10872105910336803,0.04465575174133622
0.06053444291502146,0.10897900156986598,0.04528359606197489
0.061316670827402074,0.11047208763037845,0.04591147513735229
0.06209894260181059,0.11076281611058356,0.046539389419923256
0.06288125880212109,0.11113800809724217,0.04716733936229849
0.06366361999240187,0.11138985159590374,0.04779532541724464
0.06444602673691968,0.11218881173140981,0.04842334803768757
0.06522847960014186,0.1124183011696217,0.049051407676714225
0.06601097914673802,0.11254998046461832,0.04967950478757387
0.06679352594158344,0.11340152581499487,0.05030763982368085
0.06757612054976227,0.11382120460182214,0.05093581323861719
0.06835876353656833,0.11434660711196075,0.05156402548613322
0.06914145546750841,0.11571973482041206,0.05219227702015018
0.06992419690830559,0.11753404030030644,0.052820568294762955
0.07070698842490049,0.11758863135690761,0.053448899764241026
0.07148983058345437,0.11887664482163533,0.05407727188303099
0.07227272395035186,0.12045040483954099,0.05470568510575873
0.07305566909220347,0.1205537860158517,0.05533413988723144
0.07383866657584769,0.12075732042935357,0.05596263668243931
0.07462171696835408,0.12080878381588751,0.05659117594655802
0.07540482083702568,0.12156297940187623,0.05721975813495063
0.07618797874940113,0.1218133452344712,0.057848383703169325
0.076971191273257,0.12182771856017353,0.05847705310695728
0.07775445897661185,0.12276476591494538,0.05910576680225191
0.07853778242772798,0.12305906246182988,0.059734525245186264
0.07932116219511316,0.12366655293412165,0.060363328892090444
0.08010459884752381,0.12459020023237355,0.0609921781994941
0.08088809295396805,0.12495263711821487,0.061621073624128976
0.08167164508370783,0.12588978256691732,0.0622500156229305
0.08245525580626163,0.12708407332673657,0.06287900465304003
0.08323892569140608,0.1273967375385198,0.06350804117180617
0.08402265530918046,0.12801597422253722,0.0641371256367883
0.08480644522988798,0.12960224669744919,0.0647662585057577
0.08559029602409804,0.13030790842911985,0.06539544023669928
0.08637420826264974,0.130377360946783,0.06602467128781445
0.08715818251665476,0.13145572074251166,0.06665395211752337
0.08794221935749792,0.13176551207761383,0.06728328318446553
0.08872631935684165,0.13211703337823877,0.06791266494750316
0.08951048308662908,0.132871934407999,0.06854209786572386
0.09029471111908433,0.13394968116207642,0.06917158239844078
0.09107900402671748,0.1342371370531413,0.06980111900519656
0.09186336238232533,0.13454573476663417,0.07043070814576402
0.09264778675899528,0.1348633487137468,0.07106035028014923
0.09343227773010744,0.13549186375757374,0.07169004586859322
0.09421683586933725,0.13648896490258908,0.07231979537157406
0.09500146175065804,0.13656302740761125,0.07294959924980891
0.09578615594834387,0.13711645634872485,0.0735794579642564
0.09657091903697226,0.13741304757155953,0.07420937197611864
0.09735575159142594,0.13764400401101873,0.0748393417468428
0.09814065418689726,0.1377955837041434,0.07546936773812456
0.09892562739888834,0.13831926100469033,0.07609945041190821
0.09971067180321655,0.13929145252504932,0.07672959023039114
0.10049578797601441,0.13959150367997872,0.07735978765602365
0.1012809764937346,0.14070397146857622,0.07799004315151307
0.10206623793315114,0.14077286238144432,0.07862035717982466
0.10285157287136222,0.14109255848892935,0.07925073020418384
0.10363698188579311,0.14159462858066865,0.07988116268807861
0.10442246555419944,0.14268094330772613,0.08051165509526216
0.10520802445466827,0.14284302647231342,0.08114220788975367
0.10599365916562252,0.14333409249922646,0.08177282153584192
0.1067793702658229,0.14345406530488616,0.08240349649808686
0.10756515833436983,0.1442382721040343,0.08303423324132106
0.10835102395070771,0.14575721143086579,0.08366503223065325
0.10913696769462543,0.14618442028188017,0.08429589393146864
0.10992299014626199,0.1467270271107369,0.08492681880943348
0.1107090918861062,0.14728948700917202,0.08555780733049483
0.11149527349500177,0.14761625614908197,0.08618885996088457
0.11228153555414828,0.1482809690126551,0.08681997716712028
0.11306787864510529,0.14855630816102128,0.08745115941600844
0.1138543033497932,0.14940550351768825,0.08808240717464522
0.11464081025049842,0.1504049038775441,0.08871372091042054
0.11542739992987426,0.15076772626100288,0.08934510109101884
0.1162140729709437,0.15177087856751795,0.08997654818442129
0.11700082995710344,0.15262790609230112,0.09060806265890903
0.11778767147212527,0.15400776329388208,0.09123964498306428
0.1185745981001594,0.1540963056474002,0.09187129562577301
0.11936161042573722,0.15475960278569137,0.09250301505622716
0.12014870903377373,0.1557570395191545,0.09313480374392656
0.12093589450957076,0.15607004664039076,0.09376666215868161
0.12172316743881934,0.15812175843655218,0.094398590770615
0.12251052840760275,0.15822317124810772,0.09503059005016441
0.12329797800239888,0.15822768877803114,0.09566266046808415
0.1240855168100835,0.15835663426986318,0.09629480249544796
0.12487314541793255,0.15889692790056076,0.09692701660365076
0.12566086441362495,0.1589280402590613,0.09755930326441095
0.12644867438524618,0.15933250478110952,0.09819166294977327
0.12723657592128979,0.16111430386592637,0.09882409613211
0.12802456961066103,0.1626578437666011,0.09945660328412391
0.12881265604268013,0.16276213398544925,0.10008918487885081
0.1296008358070831,0.16377474612377935,0.1007218413896603
0.13038910949402727,0.16410561179449404,0.10135457329026014
0.13117747769409108,0.16425623603221096,0.10198738105469614
0.1319659409982799,0.16461827400871837,0.10262026515735675
0.13275449999802752,0.1646474554556263,0.10325322607297432
0.13354315528519745,0.16517419140743114,0.10388626427662616
0.13433190745208842,0.16564067585712666,0.10451938024373889
0.13512075709143542,0.1659758082128649,0.10515257445008931
0.13590970479641382,0.16842888988495577,0.1057858473718077
0.13669875116064065,0.16937777940735024,0.1064191994853789
0.13748789677817833,0.17296387593008278,0.10705263126764517
0.13827714224353851,0.17393048704949718,0.10768614319580945
0.1390664881516827,0.173941332928357,0.1083197357474357
0.13985593509802685,0.17425847978025888,0.10895340940045267
0.14064548367844382,0.17669130902539704,0.1095871646331559
0.14143513448926612,0.17822740923528385,0.11022100192420986
0.1422248881272879,0.17910843979802865,0.11085492175264955
0.14301474518977034,0.1793007174761432,0.11148892459788486
0.14380470627444122,0.179396366048644,0.1121230109397002
0.14459477197950119,0.1799925575865438,0.11275718125825956
0.14538494290362403,0.18052341227343344,0.11339143603410672
0.14617521964596022,0.18071397340308662,0.11402577574816805
0.14696560280614115,0.18140197152041299,0.11466020088175596
0.14775609298428033,0.18162670943873904,0.11529471191656987
0.14854669078097782,0.18173947573671237,0.11592930933469969
0.14933739679732072,0.18260345885797905,0.11656399361862635
0.15012821163488982,0.18315859897592776,0.11719876525122697
0.15091913589575892,0.18384724642885178,0.11783362471577444
0.15171017018250024,0.18481986660118097,0.11846857249594171
0.15250131509818618,0.18496935107900367,0.11910360907580325
0.15329257124639167,0.18588392087041425,0.11973873493983686
0.1540839392311997,0.18662771637396958,0.12037395057292817
0.1548754196572015,0.1870860321638383,0.12100925646037074
0.15566701312950024,0.18710615696724425,0.12164465308786908
0.156458720253716,0.1871688109023829,0.12228014094154262
0.1572505416359851,0.1872198759951378,0.12291572050792514
0.15804247788296702,0.1873313149004608,0.12355139227397037
0.15883452960184402,0.18781491286565408,0.12418715672705165
0.15962669740032664,0.18951429827459812,0.12482301435496636
0.16041898188665496,0.1896411837981448,0.12545896564593698
0.1612113836696027,0.18984636492596513,0.1260950110886142
0.16200390335848028,0.1910389112587091,0.1267311511720797
0.16279654156313633,0.19181792353306512,0.12736738638584702
0.16358929889396367,0.19254466852476013,0.12800371721986656
0.16438217596189858,0.19312422783449146,0.12864014416452496
0.16517517337842702,0.19365985558073304,0.12927666771065005
0.16596829175558603,0.19371131042217984,0.12991328834951205
0.16676153170596758,0.19404623344003194,0.13055000657282653
0.16755489384272088,0.1940623705258292,0.1311868228727564
0.16834837877955577,0.19413699610601304,0.1318237377419146
0.16914198713074668,0.19563003523314695,0.13246075167336718
0.16993571951113415,0.19663418988415773,0.13309786516063468
0.17072957653612936,0.19726102105926652,0.1337350786976956
0.17152355882171555,0.19844265128144511,0.13437239277898771
0.17231766698445275,0.19880267914990543,0.1350098078994117
0.17311190164148113,0.1994198155651804,0.13564732455433387
0.17390626341052187,0.20097349168105078,0.13628494323958704
0.17470075290988196,0.2012003265909578,0.13692266445147414
0.17549537075845778,0.2012234666892055,0.13756048868677115
0.17629011757573718,0.20157170898628143,0.13819841644272896
0.17708499398180255,0.2033505903426264,0.13883644821707555
0.177880000597335,0.20391978561394025,0.13947458450801956
0.17867513804361695,0.20482927259265787,0.14011282581425222
0.17947040694253452,0.20699506095253803,0.1407511726349494
0.1802658079165825,0.20847515006708214,0.14138962546977554
0.18106134158886517,0.2097718439099912,0.14202818481888424
0.1818570085831024,0.20980995088102333,0.14266685118292327
0.18265280952362992,0.20985476432682054,0.1433056250630348
0.1834487450354045,0.21011196601702228,0.14394450696085934
0.18424481574400667,0.21092397613924774,0.1445834973785382
0.1850410222756432,0.21132840651289211,0.14522259681871535
0.18583736525715142,0.21155282641361078,0.14586180578454086
0.18663384531600144,0.21226298106544347,0.14650112477967275
0.1874304630803002,0.21231591963768795,0.14714055430828019
0.18822721917879498,0.2123605394110872,0.14778009487504634
0.18902411424087523,0.21248087696739848,0.14841974698516983
0.18982114889657736,0.2133608465946937,0.1490595111443686
0.19061832377658675,0.21341222999160916,0.14969938785888148
0.19141563951224208,0.2136945498248046,0.15033937763547173
0.19221309673553796,0.2140475205922022,0.15097948098142908
0.19301069607912857,0.2147201249231363,0.15161969840457262
0.19380843817633117,0.21499575146576255,0.15226003041325384
0.19460632366112784,0.21518464144025945,0.15290047751635777
0.19540435316817156,0.21668957163225785,0.15354104022330792
0.19620252733278773,0.21732982957320432,0.1541817190440676
0.19700084679097676,0.21781546817760672,0.15482251448914194
0.19779931217941896,0.21799388219247864,0.1554634270695818
0.1985979241354779,0.2186556813819196,0.15610445729698647
0.19939668329720284,0.21881784589653583,0.15674560568350562
0.20019559030333264,0.2200096801825788,0.1573868727418425
0.20099464579329876,0.22003764900098569,0.15802825898525621
0.20179385040722897,0.220040009245989,0.15866976492756485
0.2025932047859507,0.22033678330446838,0.1593113910831481
0.2033927095709945,0.2203807054083871,0.15995313796694996
0.20419236540459768,0.2208337736806392,0.16059500609448182
0.20499217292970623,0.22158548987522614,0.1612369959818239
0.20579213278998099,0.22251181876505433,0.1618791081456301
0.20659224562979775,0.22281940680968362,0.1625213431031284
0.2073925120942549,0.22310225763998398,0.16316370137212663
0.20819293282917156,0.22402689224159564,0.16380618347101114
0.20899350848109613,0.22472014925905986,0.1644487899187538
0.20979423969730623,0.22500089424879818,0.16509152123491166
0.21059512712581416,0.22505959228681027,0.16573437793963158
0.21139617141536993,0.22540341972203237,0.16637736055365251
0.2121973732154644,0.22573652024140212,0.16702046959830807
0.2129987331763324,0.22639696957240538,0.16766370559552912
0.2138002519489573,0.22650220315563305,0.16830706906784723
0.2146019301850741,0.22661769966913262,0.1689505605383974
0.21540376853717277,0.22707003851120164,0.16959418053092062
0.21620576765850158,0.2272757360144591,0.17023792956976647
0.21700792820307144,0.22789308307676925,0.17088180817989676
0.2178102508256595,0.2285781731245374,0.17152581688688834
0.21861273618181096,0.22868881131506874,0.17216995621693454
0.2194153849278444,0.2289997660711787,0.17281422669684945
0.22021819772085593,0.22957215880573328,0.17345862885407132
0.22102117521872003,0.2299760508778161,0.17410316321666314
0.2218243180800964,0.23010444245857578,0.1747478303133182
0.22262762696443092,0.2308371951108665,0.1753926306733608
0.2234311025319615,0.23104274681866374,0.1760375648267511
0.22423474544372013,0.23141072447450867,0.17668263330408648
0.2250385563615366,0.23209409392308597,0.17732783663660487
0.22584253594804332,0.2326096409931937,0.1779731753561883
0.226646684866678,0.2341063002025104,0.17861864999536534
0.22745100378168728,0.23416737227684628,0.17926426108731375
0.22825549335813125,0.23475360250084049,0.1799100091658643
0.22906015426188647,0.23510487956874648,0.18055589476550313
0.22986498715965023,0.23517194105658426,0.1812019184213751
0.23066999271894262,0.23658157493786947,0.18184808066928554
0.23147517160811232,0.2372310259647135,0.18249438204570495
0.2322805244963406,0.23781114855799804,0.18314082308777205
0.233086052053642,0.23838208037451938,0.1837874043332944
0.2338917549508717,0.2385581860380761,0.1844341263207544
0.23469763385972656,0.23940480856430482,0.18508098958931
0.23550368945275127,0.24011299360911956,0.18572799467879966
0.23630992240333942,0.24016538221446665,0.1863751421297433
0.23711633338574026,0.24031831466876455,0.18702243248334763
0.23792292307505963,0.24137033062830224,0.1876698662815069
0.23872969214726636,0.2416991058377235,0.18831744406680812
0.23953664127919458,0.24184373944552207,0.18896516638253286
0.2403437711485476,0.24226503122627815,0.18961303377266028
0.24115108243390238,0.24277650533392192,0.1902610467818709
0.2419585758147128,0.24301606203120277,0.19090920595554906
0.24276625197131413,0.24355188602755157,0.19155751183978662
0.24357411158492678,0.24389108088887515,0.1922059649813859
0.24438215533766,0.24482876421642794,0.19285456592786265
0.24519038391251496,0.2455562912729273,0.19350331522744862
0.2459987979933911,0.24615810100803212,0.19415221342909655
0.24680739826508746,0.24681432321841568,0.19480126108248122
0.24761618541330765,0.24740875518353225,0.19545045873800354
0.24842516012466445,0.24831677041713993,0.1960998069467942
0.24923432308668247,0.24903477988703746,0.19674930626071577
0.250043674987804,0.24907951942259346,0.19739895723236742
0.2508532165173903,0.24953278101844778,0.198048760415086
0.25166294836572817,0.2502752663699279,0.1986987163629513
0.25247287122403256,0.2517873175402489,0.19934882563078798
0.25328298578445096,0.2518660550771633,0.19999908877416936
0.2540932927400678,0.25202200344719156,0.20064950634942078
0.2549037927849077,0.25202924771405816,0.20130007891362225
0.2557144866139403,0.2522718297428621,0.20195080702461232
0.25652537492308364,0.25333023320383685,0.20260169124099084
0.2573364584092095,0.25358753312647364,0.20325273212212316
0.25814773777014516,0.2539471143470416,0.20390393022814166
0.2589592137046802,0.25470666138226794,0.20455528611995105
0.25977088691256905,0.2560491898133686,0.20520680035923056
0.2605827580945355,0.25815548976272235,0.2058584735084375
0.2613948279522766,0.2582445257497128,0.2065103061308104
0.26220709718846735,0.25848424327767733,0.20716229879037276
0.2630195665067646,0.25854444651302017,0.20781445205193622
0.26383223661181066,0.25955391722578064,0.20846676648110335
0.26464510820923826,0.2598247947419144,0.20911924264427184
0.26545818200567495,0.25986987176566545,0.2097718811086378
0.2662714587087464,0.2606036869930141,0.2104246824421985
0.26708493902708197,0.2612102862042091,0.21107764721375694
0.2678986236703173,0.2614365863300615,0.21173077599292378
0.2687125133490994,0.262746473812286,0.21238406935012152
0.2695266087750917,0.26335618608964917,0.21303752785658853
0.2703409106609772,0.26349579744019347,0.21369115208438144
0.27115541972046264,0.26358978766879715,0.21434494260637882
0.2719701366682843,0.26478374294710766,0.21499889999628546
0.2727850622202105,0.265792469110201,0.21565302482863466
0.2736001970930476,0.26725300669285157,0.2163073176787929
0.2744155420046432,0.26732737852576605,0.21696177912296238
0.2752310976738905,0.2676286473878768,0.2176164097381847
0.27604686482073354,0.26770065282143857,0.21827121010234488
0.276862844166171,0.2680541115567964,0.21892618079417445
0.2776790364322609,0.2688190604957295,0.21958132239325526
0.2784954423421241,0.26926802906834735,0.2202366354800224
0.27931206261995134,0.26953562209582466,0.2208921206357696
0.28012889799100327,0.269659056852783,0.2215477784426494
0.28094594918161964,0.2700208880706889,0.22220360948368054
0.28176321691922057,0.27015341670240656,0.222859614342749
0.2825807019323125,0.27022223958382136,0.22351579360461263
0.2833984049504923,0.2706958246799698,0.2241721478549046
0.2842163267044517,0.27227938715825245,0.22482867768013692
0.28503446792598175,0.2728835471495836,0.225485383667704
0.28585282934797845,0.27348517996985966,0.22614226640588708
0.2866714117044452,0.2736111912700296,0.2267993264838564
0.28749021573049965,0.27407924024039676,0.22745656449167656
0.2883092421623766,0.2741493442018759,0.22811398102030883
0.2891284917374334,0.2747280360329059,0.2287715766616156
0.2899479651941551,0.2749404597600856,0.22942935200836442
0.2907676632721577,0.2749653664000005,0.23008730765423055
0.29158758671219376,0.2756825033149289,0.23074544419380164
0.2924077362561571,0.2767239535858489,0.23140376222258138
0.29322811264708726,0.277482488491276,0.2320622623369931
0.294048716629174,0.2783282128796061,0.23272094513438338
0.29486954894776213,0.2785621242505206,0.23337981121302598
0.29569061034935706,0.2786159329222714,0.23403886117212622
0.29651190158162755,0.2808104706493381,0.23469809561182317
0.2973334233934137,0.28110105467896107,0.2353575151331962
0.2981551765347275,0.2819170706226314,0.2360171203382653
0.29897716175676176,0.2822828273405992,0.23667691182999823
0.2997993798118921,0.28371061481432397,0.23733689021231225
0.30062183145368315,0.2838953444514751,0.237997056090079
0.30144451743689293,0.2841551462331689,0.23865741006912797
0.3022674385174781,0.28526374517429876,0.2393179527562508
0.30309059545259803,0.285516950212084,0.23997868475920459
0.3039139890006204,0.285925020888059,0.24063960668671622
0.30473761992112613,0.2864095145753723,0.2413007191484865
0.30556148897491353,0.28769196910665956,0.24196202275519338
0.3063855969240049,0.2898807756335748,0.24262351811849725
0.3072099445316492,0.2901052282845428,0.24328520585104318
0.30803453256232854,0.29080615183296843,0.24394708656646605
0.30885936178176404,0.29185062035380094,0.24460916087939524
0.3096844329569171,0.2930614451903501,0.24527142940545568
0.3105097468559997,0.29319478587784253,0.24593389276127614
0.3113353042484751,0.29339768383842646,0.24659655156448976
0.3121611059050655,0.29349485239738166,0.2472594064337402
0.3129871525977554,0.29400326990106906,0.24792245798868437
0.3138134450997978,0.29486620903992805,0.24858570684999734
0.3146399841857188,0.29487761272125196,0.24924915363937608
0.31546677063132306,0.29507484195698747,0.24991279897954385
0.31629380521369904,0.2951374244417788,0.2505766434942544
0.3171210887112234,0.2965019498073783,0.2512406878082955
0.31794862190356676,0.29734311300812194,0.25190493254749347
0.31877640557169934,0.2988687799538983,0.25256937833871795
0.31960444049789627,0.29948234663841994,0.25323402580988585
0.3204327274657396,0.2997794103159851,0.25389887558996316
0.3212612672601292,0.30012610599308515,0.2545639283089738
0.32209006066728374,0.30023222417296463,0.25522918459800004
0.3229191084747472,0.300555638268219,0.2558946450891881
0.3237484114713943,0.30073284858924987,0.25656031041575234
0.3245779704474365,0.3022344694254498,0.25722618121198004
0.3254077861944259,0.30315114938569665,0.2578922581132346
0.32623785950526163,0.3033416335208685,0.25855854175596066
0.3270681911741949,0.3040329501520104,0.25922503277768827
0.3278987819968352,0.3047603163978814,0.2598917318170375
0.32872963277015355,0.3047935756873001,0.26055863951372155
0.32956074429249044,0.30545778787848155,0.26122575650855273
0.33039211736356044,0.30591326077450925,0.2618930834434462
0.3312237527844572,0.30618743582649266,0.2625606209614243
0.33205565135765824,0.3070517908283094,0.26322836970662006
0.3328878138870339,0.3084944643579405,0.2638963303242845
0.3337202411778473,0.31015565441599946,0.2645645034607866
0.33455293403676606,0.31072722550377824,0.26523288976362264
0.33538589327186347,0.3109586829431077,0.26590148988141743
0.33621911969262536,0.31177473752732165,0.2665703044639293
0.33705261410995635,0.3120372472483496,0.26723933416205564
0.33788637733618504,0.31259075680551973,0.26790857962783676
0.33872041018506954,0.31357879474836403,0.2685780415144604
0.3395547134718027,0.3136026050030579,0.2692477204762659
0.3403892880130197,0.31390237653393027,0.2699176171687504
0.34122413462680135,0.3142924289156804,0.2705877322485714
0.34205925413268157,0.3147829601331563,0.2712580663735529
0.3428946473516529,0.31569204894100894,0.2719286202026894
0.34373031510616936,0.31668869430091195,0.2725993943961487
0.34456625822015835,0.31679498946341395,0.2732703896152814
